,Group.1,Group.2,Group.3,x
2666,6,2002,R50,15.81
2667,7,2002,R50,17.05
2668,8,2002,R50,20.03
2669,9,2002,R50,19.1
2670,10,2002,R50,16.53
2671,4,2003,R50,6.56
2672,5,2003,R50,NaN
2673,6,2003,R50,NaN
2674,7,2003,R50,17.36
2675,8,2003,R50,20.55
2676,9,2003,R50,18.31
2677,10,2003,R50,14.01
2678,4,2004,R50,7.25
2679,5,2004,R50,10.27
2680,6,2004,R50,12.98
2681,7,2004,R50,15.67
2682,8,2004,R50,18.95
2683,9,2004,R50,15.76
2684,10,2004,R50,13.43
2685,4,2005,R50,7.93
2686,5,2005,R50,11.38
2687,6,2005,R50,12.34
2688,7,2005,R50,16.27
2689,8,2005,R50,16.54
2690,9,2005,R50,17.11
2691,10,2005,R50,NaN
2692,4,1991,R70,6.9
2693,6,1991,R70,14.0
2694,7,1991,R70,18.4
2695,8,1991,R70,18.1
2696,10,1991,R70,14.1
2697,4,1992,R70,7.1
2698,5,1992,R70,10.8
2699,6,1992,R70,17.9
2700,7,1992,R70,15.9
2701,8,1992,R70,18.2
2702,9,1992,R70,14.8
2703,10,1992,R70,14.5
2704,4,1993,R70,7.0
2705,5,1993,R70,8.8
2706,6,1993,R70,13.8
2707,7,1993,R70,15.4
2708,8,1993,R70,16.3
2709,9,1993,R70,15.4
2710,10,1993,R70,13.4
2711,4,1994,R70,6.3
2712,5,1994,R70,7.8
2713,6,1994,R70,12.9
2714,7,1994,R70,18.6
2715,8,1994,R70,19.8
2716,9,1994,R70,16.0
2717,10,1994,R70,14.4
2718,4,1995,R70,7.0
2719,5,1995,R70,9.9
2720,6,1995,R70,13.6
2721,7,1995,R70,16.5
2722,8,1995,R70,18.9
2723,9,1995,R70,17.2
2724,10,1995,R70,15.6
2725,4,1996,R70,2.9
2726,5,1996,R70,6.3
2727,6,1996,R70,12.2
2728,7,1996,R70,14.2
2729,8,1996,R70,17.6
2730,9,1996,R70,16.6
2731,10,1996,R70,15.1
2732,4,1997,R70,6.21
2733,5,1997,R70,11.07
2734,6,1997,R70,13.63
2735,7,1997,R70,18.69
2736,8,1997,R70,20.81
2737,9,1997,R70,NaN
2738,10,1997,R70,NaN
2739,4,1998,R70,8.42
2740,5,1998,R70,11.17
2741,6,1998,R70,NaN
2742,7,1998,R70,NaN
2743,8,1998,R70,16.89
2744,9,1998,R70,16.5
2745,10,1998,R70,NaN
2746,4,1999,R70,NaN
2747,5,1999,R70,10.35
2748,6,1999,R70,14.48
2749,7,1999,R70,16.65
2750,8,1999,R70,18.23
2751,9,1999,R70,18.63
2752,10,1999,R70,NaN
2753,4,2000,R70,6.74
2754,5,2000,R70,NaN
2755,6,2000,R70,13.54
2756,7,2000,R70,14.9
2757,8,2000,R70,17.42
2758,9,2000,R70,17.43
2759,10,2000,R70,14.67
2760,4,2001,R70,NaN
2761,5,2001,R70,10.21
2762,6,2001,R70,11.83
2763,7,2001,R70,19.3
2764,8,2001,R70,18.16
2765,9,2001,R70,NaN
2766,10,2001,R70,15.37
2767,4,2002,R70,7.29
2768,5,2002,R70,9.93
2769,6,2002,R70,16.07
2770,7,2002,R70,18.03
2771,8,2002,R70,19.46
2772,9,2002,R70,18.75
2773,10,2002,R70,16.47
2774,4,2003,R70,6.26
2775,5,2003,R70,NaN
2776,6,2003,R70,NaN
2777,7,2003,R70,17.21
2778,8,2003,R70,20.83
2779,9,2003,R70,18.3
2780,10,2003,R70,14.44
2781,4,2004,R70,7.0
2782,5,2004,R70,10.06
2783,6,2004,R70,12.69
2784,7,2004,R70,15.4
2785,8,2004,R70,18.52
2786,9,2004,R70,15.78
2787,10,2004,R70,13.78
2788,4,2005,R70,7.47
2789,5,2005,R70,10.99
2790,6,2005,R70,11.89
2791,7,2005,R70,16.69
2792,8,2005,R70,16.41
2793,9,2005,R70,17.0
2794,10,2005,R70,NaN
2795,1,1990,SOEL,4.8
2796,2,1990,SOEL,6.0
2797,3,1990,SOEL,6.7
2798,4,1990,SOEL,10.5
2799,5,1990,SOEL,16.25
2800,6,1990,SOEL,19.5
2801,7,1990,SOEL,20.7
2802,8,1990,SOEL,18.7
2803,9,1990,SOEL,16.6
2804,10,1990,SOEL,14.3
2805,11,1990,SOEL,9.5
2806,12,1990,SOEL,4.3
2807,1,1991,SOEL,5.3
2808,2,1991,SOEL,NaN
2809,3,1991,SOEL,4.3
2810,4,1991,SOEL,9.8
2811,5,1991,SOEL,9.9
2812,6,1991,SOEL,14.4
2813,7,1991,SOEL,16.9
2814,8,1991,SOEL,22.5
2815,9,1991,SOEL,20.5
2816,10,1991,SOEL,13.05
2817,11,1991,SOEL,5.2
2818,12,1991,SOEL,3.9
2819,1,1992,SOEL,4.7
2820,2,1992,SOEL,3.6
2821,3,1992,SOEL,7.4
2822,4,1992,SOEL,8.2
2823,5,1992,SOEL,12.9
2824,6,1992,SOEL,20.7
2825,7,1992,SOEL,20.4
2826,8,1992,SOEL,19.2
2827,10,1992,SOEL,13.7
2828,11,1992,SOEL,7.949999999999999
2829,12,1992,SOEL,5.9
2830,1,1993,SOEL,4.3
2831,2,1993,SOEL,5.2
2832,3,1993,SOEL,5.5
2833,5,1993,SOEL,16.0
2834,6,1993,SOEL,18.2
2835,7,1993,SOEL,21.4
2836,8,1993,SOEL,19.0
2837,9,1993,SOEL,16.3
2838,10,1993,SOEL,13.7
2839,11,1993,SOEL,8.5
2840,12,1993,SOEL,4.1
2841,1,1994,SOEL,4.2
2842,2,1994,SOEL,1.9
2843,3,1994,SOEL,7.3
2844,4,1994,SOEL,9.95
2845,5,1994,SOEL,14.75
2846,6,1994,SOEL,16.25
2847,7,1994,SOEL,22.4
2848,8,1994,SOEL,19.25
2849,9,1994,SOEL,14.7
2850,11,1994,SOEL,10.45
2851,12,1994,SOEL,6.8
2852,1,1995,SOEL,4.8
2853,2,1995,SOEL,7.4
2854,3,1995,SOEL,7.3999999999999995
2855,4,1995,SOEL,10.100000000000001
2856,5,1995,SOEL,16.2
2857,6,1995,SOEL,17.0
2858,7,1995,SOEL,21.5
2859,8,1995,SOEL,21.825
2860,9,1995,SOEL,16.45
2861,10,1995,SOEL,15.4
2862,11,1995,SOEL,9.4
2863,12,1995,SOEL,4.1
2864,1,1996,SOEL,2.9
2865,2,1996,SOEL,2.25
2866,3,1996,SOEL,3.6500000000000004
2867,4,1996,SOEL,11.0
2868,5,1996,SOEL,12.25
2869,6,1996,SOEL,18.8
2870,7,1996,SOEL,19.0
2871,8,1996,SOEL,19.299999999999997
2872,9,1996,SOEL,15.35
2873,10,1996,SOEL,13.3
2874,11,1996,SOEL,9.8
2875,12,1996,SOEL,4.3
2876,1,1997,SOEL,NaN
2877,2,1997,SOEL,NaN
2878,3,1997,SOEL,8.515
2879,4,1997,SOEL,10.716666666666667
2880,5,1997,SOEL,13.9
2881,6,1997,SOEL,18.18
2882,7,1997,SOEL,18.8
2883,8,1997,SOEL,22.435000000000002
2884,9,1997,SOEL,18.705
2885,10,1997,SOEL,12.28
2886,11,1997,SOEL,8.14
2887,12,1997,SOEL,3.94
2888,1,1998,SOEL,5.63
2889,2,1998,SOEL,2.11
2890,3,1998,SOEL,8.076666666666666
2891,4,1998,SOEL,10.7
2892,5,1998,SOEL,16.97
2893,6,1998,SOEL,18.435000000000002
2894,7,1998,SOEL,18.75
2895,8,1998,SOEL,19.223333333333333
2896,9,1998,SOEL,15.39
2897,10,1998,SOEL,11.54
2898,11,1998,SOEL,7.67
2899,12,1998,SOEL,5.72
2900,1,1999,SOEL,4.86
2901,2,1999,SOEL,4.75
2902,3,1999,SOEL,7.825
2903,4,1999,SOEL,11.74
2904,5,1999,SOEL,15.87
2905,6,1999,SOEL,17.630000000000003
2906,7,1999,SOEL,19.67
2907,8,1999,SOEL,19.68
2908,9,1999,SOEL,18.919999999999998
2909,10,1999,SOEL,12.32
2910,11,1999,SOEL,5.55
2911,12,1999,SOEL,4.51
2912,1,2000,SOEL,4.32
2913,2,2000,SOEL,5.57
2914,3,2000,SOEL,7.945
2915,4,2000,SOEL,11.335
2916,5,2000,SOEL,16.875
2917,6,2000,SOEL,19.759999999999998
2918,7,2000,SOEL,17.990000000000002
2919,8,2000,SOEL,20.77
2920,9,2000,SOEL,18.270000000000003
2921,10,2000,SOEL,12.18
2922,11,2000,SOEL,7.92
2923,12,2000,SOEL,8.74
2924,1,2001,SOEL,2.49
2925,2,2001,SOEL,5.76
2926,3,2001,SOEL,5.359999999999999
2927,4,2001,SOEL,9.315000000000001
2928,5,2001,SOEL,15.286666666666667
2929,6,2001,SOEL,18.205
2930,7,2001,SOEL,21.0
2931,8,2001,SOEL,21.29
2932,9,2001,SOEL,15.219999999999999
2933,10,2001,SOEL,15.0
2934,11,2001,SOEL,8.47
2935,12,2001,SOEL,6.38
2936,1,2002,SOEL,2.26
2937,2,2002,SOEL,8.79
2938,3,2002,SOEL,7.52
2939,4,2002,SOEL,10.89
2940,5,2002,SOEL,13.466666666666667
2941,6,2002,SOEL,18.73
2942,7,2002,SOEL,17.76
2943,8,2002,SOEL,21.81
2944,9,2002,SOEL,16.735
2945,10,2002,SOEL,11.93
2946,11,2002,SOEL,10.02
2947,12,2002,SOEL,4.88
2948,1,2003,SOEL,2.72
2949,2,2003,SOEL,3.35
2950,3,2003,SOEL,7.566666666666666
2951,4,2003,SOEL,12.245000000000001
2952,5,2003,SOEL,15.18
2953,6,2003,SOEL,20.39
2954,7,2003,SOEL,22.76
2955,8,2003,SOEL,22.42
2956,9,2003,SOEL,18.244999999999997
2957,10,2003,SOEL,14.350000000000001
2958,11,2003,SOEL,7.64
2959,12,2003,SOEL,5.08
2960,1,2004,SOEL,5.2
2961,2,2004,SOEL,6.31
2962,3,2004,SOEL,5.753333333333334
2963,4,2004,SOEL,12.285
2964,5,2004,SOEL,15.435
2965,6,2004,SOEL,19.28
2966,7,2004,SOEL,19.125
2967,8,2004,SOEL,21.21666666666667
2968,9,2004,SOEL,15.940000000000001
2969,10,2004,SOEL,12.82
2970,11,2004,SOEL,9.38
2971,12,2004,SOEL,5.0
2972,1,2005,SOEL,5.68
2973,2,2005,SOEL,5.19
2974,3,2005,SOEL,7.205
2975,4,2005,SOEL,11.489999999999998
2976,5,2005,SOEL,14.215
2977,6,2005,SOEL,19.72
2978,7,2005,SOEL,21.515
2979,8,2005,SOEL,19.935
2980,9,2005,SOEL,19.145
2981,10,2005,SOEL,13.43
2982,11,2005,SOEL,8.42
2983,12,2005,SOEL,4.56
2984,1,1990,T004,6.2
2985,2,1990,T004,NaN
2986,3,1990,T004,8.8
2987,4,1990,T004,9.1
2988,5,1990,T004,13.4
2989,6,1990,T004,15.6
2990,7,1990,T004,16.8
2991,8,1990,T004,17.9
2992,9,1990,T004,NaN
2993,10,1990,T004,11.0
2994,11,1990,T004,10.0
2995,12,1990,T004,6.1
2996,1,1991,T004,5.6
2997,2,1991,T004,3.2
2998,3,1991,T004,5.3
2999,4,1991,T004,8.4
3000,7,1991,T004,17.7
3001,8,1991,T004,19.0
3002,9,1991,T004,17.5
3003,10,1991,T004,12.0
3004,11,1991,T004,8.35
3005,12,1991,T004,7.133333333333334
3006,1,1992,T004,6.050000000000001
3007,2,1992,T004,5.5
3008,3,1992,T004,6.7
3009,4,1992,T004,7.1
3010,5,1992,T004,10.9
3011,6,1992,T004,15.9
3012,7,1992,T004,18.0
3013,8,1992,T004,18.2
3014,9,1992,T004,16.0
3015,10,1992,T004,11.503333333333334
3016,11,1992,T004,10.04
3017,12,1992,T004,7.7299999999999995
3018,1,1993,T004,5.6
3019,2,1993,T004,5.41
3020,3,1993,T004,6.1
3021,4,1993,T004,7.6
3022,5,1993,T004,12.3
3023,6,1993,T004,16.3
3024,7,1993,T004,16.7
3025,8,1993,T004,17.5
3026,9,1993,T004,15.8
3027,10,1993,T004,11.7
3028,11,1993,T004,6.033333333333333
3029,12,1993,T004,5.6
3030,1,1994,T004,5.866666666666666
3031,2,1994,T004,2.966666666666667
3032,3,1994,T004,4.7
3033,4,1994,T004,7.6
3034,5,1994,T004,11.149999999999999
3035,6,1994,T004,13.8
3036,7,1994,T004,19.133333333333333
3037,8,1994,T004,19.8
3038,9,1994,T004,14.8
3039,10,1994,T004,13.7
3040,11,1994,T004,10.933333333333334
3041,12,1994,T004,9.166666666666666
3042,1,1995,T004,6.333333333333333
3043,2,1995,T004,5.966666666666667
3044,3,1995,T004,6.75
3045,4,1995,T004,7.800000000000001
3046,5,1995,T004,11.25
3047,6,1995,T004,14.1
3048,7,1995,T004,18.35
3049,8,1995,T004,20.25
3050,9,1995,T004,17.4
3051,10,1995,T004,14.8
3052,11,1995,T004,11.3
3053,12,1995,T004,3.8000000000000003
3054,1,1996,T004,2.65
3055,2,1996,T004,0.9
3056,3,1996,T004,1.1
3057,4,1996,T004,5.8
3058,5,1996,T004,10.166666666666666
3059,6,1996,T004,14.7
3060,7,1996,T004,16.25
3061,8,1996,T004,18.65
3062,9,1996,T004,15.4
3063,10,1996,T004,13.95
3064,11,1996,T004,8.85
3065,12,1996,T004,7.1
3066,1,1997,T004,1.2666666666666666
3067,2,1997,T004,1.5
3068,3,1997,T004,6.153333333333333
3069,4,1997,T004,8.14
3070,5,1997,T004,12.77
3071,6,1997,T004,15.34
3072,7,1997,T004,18.33
3073,8,1997,T004,20.645
3074,9,1997,T004,NaN
3075,10,1997,T004,12.41
3076,11,1997,T004,10.42
3077,12,1997,T004,4.72
3078,1,1998,T004,7.01
3079,2,1998,T004,6.23
3080,3,1998,T004,NaN
3081,4,1998,T004,8.963333333333333
3082,5,1998,T004,13.77
3083,6,1998,T004,16.22
3084,7,1998,T004,17.75
3085,8,1998,T004,18.68
3086,9,1998,T004,15.99
3087,10,1998,T004,NaN
3088,11,1998,T004,9.56
3089,12,1998,T004,6.33
3090,1,1999,T004,6.25
3091,2,1999,T004,NaN
3092,3,1999,T004,6.95
3093,4,1999,T004,NaN
3094,5,1999,T004,13.56
3095,6,1999,T004,15.27
3096,7,1999,T004,17.726666666666667
3097,8,1999,T004,18.299999999999997
3098,9,1999,T004,19.49
3099,10,1999,T004,NaN
3100,11,1999,T004,NaN
3101,12,1999,T004,5.6
3102,1,2000,T004,6.07
3103,2,2000,T004,5.6
3104,3,2000,T004,7.08
3105,4,2000,T004,8.11
3106,5,2000,T004,11.83
3107,6,2000,T004,15.11
3108,7,2000,T004,15.64
3109,8,2000,T004,18.416666666666668
3110,9,2000,T004,NaN
3111,10,2000,T004,14.21
3112,11,2000,T004,10.54
3113,12,2000,T004,NaN
3114,1,2001,T004,5.0600000000000005
3115,2,2001,T004,5.62
3116,3,2001,T004,NaN
3117,4,2001,T004,NaN
3118,5,2001,T004,11.5
3119,6,2001,T004,14.615
3120,7,2001,T004,17.86
3121,8,2001,T004,19.12666666666667
3122,9,2001,T004,NaN
3123,10,2001,T004,15.53
3124,11,2001,T004,NaN
3125,12,2001,T004,8.52
3126,1,2002,T004,4.58
3127,2,2002,T004,NaN
3128,3,2002,T004,7.2
3129,4,2002,T004,9.18
3130,5,2002,T004,13.004999999999999
3131,6,2002,T004,16.865000000000002
3132,7,2002,T004,18.535
3133,8,2002,T004,20.490000000000002
3134,9,2002,T004,18.16
3135,10,2002,T004,NaN
3136,11,2002,T004,10.96
3137,12,2002,T004,2.93
3138,1,2003,T004,4.45
3139,2,2003,T004,4.72
3140,3,2003,T004,5.78
3141,4,2003,T004,9.8
3142,5,2003,T004,NaN
3143,6,2003,T004,NaN
3144,7,2003,T004,20.08
3145,8,2003,T004,20.75
3146,9,2003,T004,18.48
3147,10,2003,T004,NaN
3148,11,2003,T004,8.88
3149,12,2003,T004,NaN
3150,1,2004,T004,NaN
3151,2,2004,T004,NaN
3152,3,2004,T004,5.355
3153,4,2004,T004,9.8
3154,5,2004,T004,11.969999999999999
3155,6,2004,T004,15.28
3156,7,2004,T004,17.295
3157,8,2004,T004,19.555
3158,9,2004,T004,15.44
3159,10,2004,T004,12.49
3160,11,2004,T004,9.61
3161,12,2004,T004,7.69
3162,1,2005,T004,5.66
3163,2,2005,T004,NaN
3164,3,2005,T004,5.3
3165,4,2005,T004,8.32
3166,5,2005,T004,9.74
3167,6,2005,T004,14.783333333333333
3168,7,2005,T004,17.64
3169,8,2005,T004,17.33
3170,9,2005,T004,18.189999999999998
3171,10,2005,T004,13.96
3172,11,2005,T004,10.45
3173,12,2005,T004,8.22
3174,1,1990,T010,7.3
3175,2,1990,T010,NaN
3176,3,1990,T010,8.3
3177,4,1990,T010,8.9
3178,5,1990,T010,12.5
3179,6,1990,T010,15.1
3180,7,1990,T010,16.7
3181,8,1990,T010,18.2
3182,9,1990,T010,NaN
3183,10,1990,T010,13.2
3184,11,1990,T010,10.9
3185,12,1990,T010,7.2
3186,1,1991,T010,6.1
3187,2,1991,T010,3.9
3188,3,1991,T010,5.2
3189,4,1991,T010,7.6
3190,7,1991,T010,17.2
3191,8,1991,T010,18.6
3192,9,1991,T010,17.7
3193,10,1991,T010,13.6
3194,11,1991,T010,9.1
3195,12,1991,T010,7.5
3196,1,1992,T010,7.0
3197,2,1992,T010,5.7
3198,3,1992,T010,6.8
3199,4,1992,T010,7.0
3200,5,1992,T010,10.8
3201,6,1992,T010,15.5
3202,7,1992,T010,17.6
3203,8,1992,T010,18.4
3204,9,1992,T010,16.3
3205,10,1992,T010,13.9
3206,12,1992,T010,8.3
3207,2,1993,T010,5.6
3208,3,1993,T010,5.9
3209,4,1993,T010,7.3
3210,5,1993,T010,11.1
3211,6,1993,T010,14.9
3212,7,1993,T010,16.4
3213,8,1993,T010,17.8
3214,9,1993,T010,15.9
3215,10,1993,T010,13.1
3216,11,1993,T010,9.8
3217,1,1994,T010,5.7
3218,2,1994,T010,5.5
3219,3,1994,T010,4.8
3220,4,1994,T010,7.5
3221,5,1994,T010,11.05
3222,6,1994,T010,13.7
3223,7,1994,T010,18.133333333333333
3224,8,1994,T010,19.55
3225,9,1994,T010,15.6
3226,10,1994,T010,13.9
3227,11,1994,T010,11.8
3228,12,1994,T010,9.4
3229,1,1995,T010,NaN
3230,3,1995,T010,6.5
3231,4,1995,T010,7.699999999999999
3232,5,1995,T010,10.25
3233,6,1995,T010,14.4
3234,7,1995,T010,18.15
3235,8,1995,T010,19.799999999999997
3236,9,1995,T010,17.8
3237,10,1995,T010,15.350000000000001
3238,11,1995,T010,13.0
3239,12,1995,T010,NaN
3240,1,1996,T010,4.3
3241,2,1996,T010,1.4
3242,3,1996,T010,NaN
3243,4,1996,T010,4.0
3244,5,1996,T010,9.233333333333333
3245,6,1996,T010,13.85
3246,7,1996,T010,15.95
3247,8,1996,T010,18.35
3248,9,1996,T010,16.1
3249,10,1996,T010,14.6
3250,11,1996,T010,10.3
3251,12,1996,T010,7.5
3252,1,1997,T010,0.55
3253,3,1997,T010,5.995
3254,4,1997,T010,7.93
3255,5,1997,T010,12.01
3256,6,1997,T010,14.46
3257,7,1997,T010,18.025
3258,8,1997,T010,19.884999999999998
3259,9,1997,T010,NaN
3260,10,1997,T010,13.75
3261,11,1997,T010,11.06
3262,12,1997,T010,5.57
3263,1,1998,T010,7.14
3264,2,1998,T010,6.26
3265,3,1998,T010,NaN
3266,4,1998,T010,8.706666666666667
3267,5,1998,T010,12.835
3268,6,1998,T010,15.72
3269,7,1998,T010,17.52
3270,8,1998,T010,18.57
3271,9,1998,T010,16.13
3272,10,1998,T010,NaN
3273,11,1998,T010,8.79
3274,12,1998,T010,6.4
3275,1,1999,T010,6.43
3276,2,1999,T010,NaN
3277,3,1999,T010,6.87
3278,4,1999,T010,NaN
3279,5,1999,T010,12.61
3280,6,1999,T010,15.16
3281,7,1999,T010,17.36
3282,8,1999,T010,18.655
3283,9,1999,T010,19.24
3284,10,1999,T010,NaN
3285,11,1999,T010,NaN
3286,12,1999,T010,6.49
3287,1,2000,T010,6.02
3288,2,2000,T010,5.91
3289,3,2000,T010,7.05
3290,4,2000,T010,7.39
3291,5,2000,T010,9.81
3292,6,2000,T010,14.89
3293,7,2000,T010,15.6
3294,8,2000,T010,18.163333333333334
3295,9,2000,T010,NaN
3296,10,2000,T010,14.35
3297,11,2000,T010,10.99
3298,12,2000,T010,NaN
3299,1,2001,T010,6.69
3300,2,2001,T010,5.7
3301,3,2001,T010,NaN
3302,4,2001,T010,NaN
3303,5,2001,T010,10.853333333333333
3304,6,2001,T010,14.76
3305,7,2001,T010,17.61
3306,8,2001,T010,18.976666666666667
3307,9,2001,T010,NaN
3308,10,2001,T010,15.6
3309,11,2001,T010,NaN
3310,12,2001,T010,8.92
3311,1,2002,T010,5.64
3312,2,2002,T010,NaN
3313,3,2002,T010,7.21
3314,4,2002,T010,8.733333333333333
3315,5,2002,T010,12.55
3316,6,2002,T010,16.13
3317,7,2002,T010,17.785
3318,8,2002,T010,20.025
3319,9,2002,T010,18.59
3320,10,2002,T010,NaN
3321,11,2002,T010,11.35
3322,12,2002,T010,4.6
3323,1,2003,T010,4.28
3324,2,2003,T010,4.73
3325,3,2003,T010,5.6
3326,4,2003,T010,8.69
3327,5,2003,T010,NaN
3328,6,2003,T010,NaN
3329,7,2003,T010,19.26
3330,8,2003,T010,20.32
3331,9,2003,T010,18.51
3332,10,2003,T010,NaN
3333,11,2003,T010,9.62
3334,12,2003,T010,NaN
3335,1,2004,T010,NaN
3336,2,2004,T010,NaN
3337,3,2004,T010,5.575
3338,4,2004,T010,9.065000000000001
3339,5,2004,T010,11.795
3340,6,2004,T010,14.745000000000001
3341,7,2004,T010,17.049999999999997
3342,8,2004,T010,19.275
3343,9,2004,T010,15.72
3344,10,2004,T010,13.25
3345,11,2004,T010,10.29
3346,12,2004,T010,8.09
3347,1,2005,T010,6.45
3348,2,2005,T010,NaN
3349,3,2005,T010,5.08
3350,4,2005,T010,8.31
3351,5,2005,T010,9.34
3352,6,2005,T010,14.033333333333333
3353,7,2005,T010,17.31
3354,8,2005,T010,17.265
3355,9,2005,T010,17.994999999999997
3356,10,2005,T010,14.56
3357,11,2005,T010,11.98
3358,12,2005,T010,9.71
3359,1,1990,T100,8.5
3360,2,1990,T100,NaN
3361,3,1990,T100,7.2
3362,4,1990,T100,7.8
3363,5,1990,T100,11.2
3364,6,1990,T100,13.9
3365,7,1990,T100,15.3
3366,8,1990,T100,16.9
3367,9,1990,T100,NaN
3368,10,1990,T100,13.6
3369,11,1990,T100,11.5
3370,12,1990,T100,9.2
3371,1,1991,T100,6.1
3372,2,1991,T100,5.2
3373,3,1991,T100,4.9
3374,4,1991,T100,6.3
3375,7,1991,T100,16.6
3376,8,1991,T100,17.9
3377,9,1991,T100,16.5
3378,10,1991,T100,13.8
3379,11,1991,T100,10.7
3380,12,1991,T100,9.7
3381,1,1992,T100,7.4
3382,2,1992,T100,6.7
3383,3,1992,T100,6.4
3384,4,1992,T100,6.7
3385,5,1992,T100,9.2
3386,6,1992,T100,14.6
3387,7,1992,T100,17.3
3388,8,1992,T100,17.1
3389,10,1992,T100,14.4
3390,12,1992,T100,9.1
3391,2,1993,T100,6.3
3392,3,1993,T100,5.8
3393,4,1993,T100,6.4
3394,5,1993,T100,8.9
3395,6,1993,T100,14.8
3396,7,1993,T100,15.7
3397,8,1993,T100,15.9
3398,9,1993,T100,15.5
3399,10,1993,T100,13.4
3400,11,1993,T100,11.2
3401,1,1994,T100,6.8
3402,2,1994,T100,5.8
3403,3,1994,T100,4.8
3404,4,1994,T100,6.15
3405,5,1994,T100,9.649999999999999
3406,6,1994,T100,11.7
3407,7,1994,T100,17.766666666666666
3408,8,1994,T100,19.6
3409,9,1994,T100,14.6
3410,10,1994,T100,14.3
3411,11,1994,T100,12.3
3412,12,1994,T100,9.8
3413,1,1995,T100,NaN
3414,3,1995,T100,5.8
3415,4,1995,T100,6.2
3416,5,1995,T100,9.3
3417,6,1995,T100,12.0
3418,7,1995,T100,17.25
3419,8,1995,T100,20.1
3420,9,1995,T100,16.6
3421,10,1995,T100,15.7
3422,11,1995,T100,13.5
3423,12,1995,T100,NaN
3424,1,1996,T100,6.1
3425,2,1996,T100,3.3
3426,3,1996,T100,NaN
3427,4,1996,T100,4.5
3428,5,1996,T100,8.3
3429,6,1996,T100,12.899999999999999
3430,7,1996,T100,15.25
3431,8,1996,T100,16.950000000000003
3432,9,1996,T100,15.4
3433,10,1996,T100,13.6
3434,11,1996,T100,9.6
3435,12,1996,T100,8.8
3436,1,1997,T100,6.0
3437,3,1997,T100,5.215
3438,4,1997,T100,6.44
3439,5,1997,T100,11.49
3440,6,1997,T100,13.595
3441,7,1997,T100,17.525
3442,8,1997,T100,19.82
3443,9,1997,T100,NaN
3444,10,1997,T100,14.75
3445,11,1997,T100,12.7
3446,12,1997,T100,8.82
3447,1,1998,T100,8.05
3448,2,1998,T100,6.77
3449,3,1998,T100,NaN
3450,4,1998,T100,8.013333333333334
3451,5,1998,T100,11.84
3452,6,1998,T100,14.25
3453,7,1998,T100,16.32
3454,8,1998,T100,16.8
3455,9,1998,T100,15.32
3456,10,1998,T100,NaN
3457,11,1998,T100,10.49
3458,12,1998,T100,7.68
3459,1,1999,T100,6.79
3460,2,1999,T100,NaN
3461,3,1999,T100,5.855
3462,4,1999,T100,NaN
3463,5,1999,T100,10.4
3464,6,1999,T100,13.72
3465,7,1999,T100,15.716666666666667
3466,8,1999,T100,17.314999999999998
3467,9,1999,T100,17.87
3468,10,1999,T100,NaN
3469,11,1999,T100,NaN
3470,12,1999,T100,7.71
3471,1,2000,T100,6.36
3472,2,2000,T100,6.02
3473,3,2000,T100,6.5
3474,4,2000,T100,6.46
3475,5,2000,T100,11.125
3476,6,2000,T100,12.995000000000001
3477,7,2000,T100,13.62
3478,8,2000,T100,17.45
3479,9,2000,T100,NaN
3480,10,2000,T100,13.69
3481,11,2000,T100,10.03
3482,12,2000,T100,NaN
3483,1,2001,T100,7.14
3484,2,2001,T100,NaN
3485,3,2001,T100,NaN
3486,4,2001,T100,NaN
3487,5,2001,T100,10.406666666666666
3488,6,2001,T100,12.875
3489,7,2001,T100,16.86
3490,8,2001,T100,17.22
3491,9,2001,T100,NaN
3492,10,2001,T100,14.63
3493,11,2001,T100,NaN
3494,12,2001,T100,10.54
3495,1,2002,T100,7.84
3496,2,2002,T100,NaN
3497,3,2002,T100,6.34
3498,4,2002,T100,7.696666666666666
3499,5,2002,T100,10.915
3500,6,2002,T100,15.085
3501,7,2002,T100,16.71
3502,8,2002,T100,19.47
3503,9,2002,T100,17.3
3504,10,2002,T100,NaN
3505,11,2002,T100,12.01
3506,12,2002,T100,8.71
3507,1,2003,T100,7.27
3508,2,2003,T100,5.9
3509,3,2003,T100,5.68
3510,4,2003,T100,8.0
3511,5,2003,T100,NaN
3512,6,2003,T100,NaN
3513,7,2003,T100,17.924999999999997
3514,8,2003,T100,19.63
3515,9,2003,T100,17.67
3516,10,2003,T100,NaN
3517,11,2003,T100,12.33
3518,12,2003,T100,NaN
3519,1,2004,T100,NaN
3520,2,2004,T100,NaN
3521,3,2004,T100,5.859999999999999
3522,4,2004,T100,8.835
3523,5,2004,T100,10.235
3524,6,2004,T100,13.695
3525,7,2004,T100,15.41
3526,8,2004,T100,18.045
3527,9,2004,T100,14.98
3528,10,2004,T100,13.79
3529,11,2004,T100,11.28
3530,12,2004,T100,10.3
3531,1,2005,T100,7.13
3532,2,2005,T100,NaN
3533,3,2005,T100,5.4
3534,4,2005,T100,6.72
3535,5,2005,T100,8.37
3536,6,2005,T100,12.733333333333333
3537,7,2005,T100,17.17
3538,8,2005,T100,15.555
3539,9,2005,T100,16.865000000000002
3540,10,2005,T100,14.85
3541,11,2005,T100,12.83
3542,12,2005,T100,9.32
3543,1,1990,T135,8.6
3544,2,1990,T135,NaN
3545,3,1990,T135,7.3
3546,4,1990,T135,7.7
3547,5,1990,T135,11.5
3548,6,1990,T135,13.6
