,Group.1,Group.2,Group.3,x
2631,6,1997,R50,33.11
2632,7,1997,R50,33.82
2633,8,1997,R50,33.48
2634,9,1997,R50,NaN
2635,10,1997,R50,NaN
2636,4,1998,R50,34.16
2637,5,1998,R50,33.77
2638,6,1998,R50,NaN
2639,7,1998,R50,NaN
2640,8,1998,R50,34.29
2641,9,1998,R50,34.45
2642,10,1998,R50,NaN
2643,4,1999,R50,NaN
2644,5,1999,R50,33.39
2645,6,1999,R50,33.14
2646,7,1999,R50,32.97
2647,8,1999,R50,33.49
2648,9,1999,R50,33.67
2649,10,1999,R50,NaN
2650,4,2000,R50,33.43
2651,5,2000,R50,NaN
2652,6,2000,R50,32.55
2653,7,2000,R50,33.64
2654,8,2000,R50,33.75
2655,9,2000,R50,33.62
2656,10,2000,R50,33.54
2657,4,2001,R50,NaN
2658,5,2001,R50,32.52
2659,6,2001,R50,32.87
2660,7,2001,R50,32.1
2661,8,2001,R50,33.25
2662,9,2001,R50,NaN
2663,10,2001,R50,32.98
2664,4,2002,R50,32.95
2665,5,2002,R50,32.71
2666,6,2002,R50,32.38
2667,7,2002,R50,32.68
2668,8,2002,R50,33.29
2669,9,2002,R50,33.22
2670,10,2002,R50,33.49
2671,4,2003,R50,33.45
2672,5,2003,R50,NaN
2673,6,2003,R50,NaN
2674,7,2003,R50,33.23
2675,8,2003,R50,33.0
2676,9,2003,R50,33.41
2677,10,2003,R50,33.22
2678,4,2004,R50,33.68
2679,5,2004,R50,33.67
2680,6,2004,R50,33.65
2681,7,2004,R50,34.07
2682,8,2004,R50,33.56
2683,9,2004,R50,34.21
2684,10,2004,R50,34.41
2685,4,2005,R50,32.27
2686,5,2005,R50,33.05
2687,6,2005,R50,33.2
2688,7,2005,R50,32.95
2689,8,2005,R50,33.61
2690,9,2005,R50,33.76
2691,10,2005,R50,NaN
2692,4,1991,R70,33.97
2693,6,1991,R70,32.14
2694,7,1991,R70,31.85
2695,8,1991,R70,34.04
2696,10,1991,R70,34.63
2697,4,1992,R70,31.13
2698,5,1992,R70,30.78
2699,6,1992,R70,30.03
2700,7,1992,R70,34.08
2701,8,1992,R70,34.05
2702,9,1992,R70,30.9
2703,10,1992,R70,35.13
2704,4,1993,R70,34.15
2705,5,1993,R70,34.3
2706,6,1993,R70,33.94
2707,7,1993,R70,33.93
2708,8,1993,R70,34.69
2709,9,1993,R70,33.9
2710,10,1993,R70,34.21
2711,4,1994,R70,34.1
2712,5,1994,R70,34.0
2713,6,1994,R70,NaN
2714,7,1994,R70,33.05
2715,8,1994,R70,33.35
2716,9,1994,R70,34.27
2717,10,1994,R70,34.45
2718,4,1995,R70,35.08
2719,5,1995,R70,33.06
2720,6,1995,R70,33.29
2721,7,1995,R70,32.98
2722,8,1995,R70,33.52
2723,9,1995,R70,33.92
2724,10,1995,R70,33.91
2725,4,1996,R70,33.73
2726,5,1996,R70,33.65
2727,6,1996,R70,33.63
2728,7,1996,R70,34.25
2729,8,1996,R70,34.25
2730,9,1996,R70,34.13
2731,10,1996,R70,34.24
2732,4,1997,R70,33.69
2733,5,1997,R70,33.98
2734,6,1997,R70,33.75
2735,7,1997,R70,34.2
2736,8,1997,R70,34.05
2737,9,1997,R70,NaN
2738,10,1997,R70,NaN
2739,4,1998,R70,35.07
2740,5,1998,R70,34.24
2741,6,1998,R70,NaN
2742,7,1998,R70,NaN
2743,8,1998,R70,34.53
2744,9,1998,R70,34.74
2745,10,1998,R70,NaN
2746,4,1999,R70,NaN
2747,5,1999,R70,33.97
2748,6,1999,R70,33.75
2749,7,1999,R70,33.37
2750,8,1999,R70,33.85
2751,9,1999,R70,33.97
2752,10,1999,R70,NaN
2753,4,2000,R70,33.94
2754,5,2000,R70,NaN
2755,6,2000,R70,33.13
2756,7,2000,R70,34.32
2757,8,2000,R70,34.0
2758,9,2000,R70,34.02
2759,10,2000,R70,34.6
2760,4,2001,R70,NaN
2761,5,2001,R70,33.34
2762,6,2001,R70,32.84
2763,7,2001,R70,32.81
2764,8,2001,R70,33.8
2765,9,2001,R70,NaN
2766,10,2001,R70,33.82
2767,4,2002,R70,33.58
2768,5,2002,R70,33.23
2769,6,2002,R70,33.26
2770,7,2002,R70,32.24
2771,8,2002,R70,33.58
2772,9,2002,R70,33.59
2773,10,2002,R70,33.42
2774,4,2003,R70,33.99
2775,5,2003,R70,NaN
2776,6,2003,R70,NaN
2777,7,2003,R70,33.48
2778,8,2003,R70,33.21
2779,9,2003,R70,33.64
2780,10,2003,R70,33.29
2781,4,2004,R70,34.4
2782,5,2004,R70,33.92
2783,6,2004,R70,33.9
2784,7,2004,R70,34.57
2785,8,2004,R70,33.97
2786,9,2004,R70,34.12
2787,10,2004,R70,34.43
2788,4,2005,R70,33.05
2789,5,2005,R70,33.37
2790,6,2005,R70,33.47
2791,7,2005,R70,33.2
2792,8,2005,R70,34.09
2793,9,2005,R70,33.98
2794,10,2005,R70,NaN
2795,1,1990,SOEL,20.32
2796,2,1990,SOEL,18.85
2797,3,1990,SOEL,18.48
2798,4,1990,SOEL,19.8
2799,5,1990,SOEL,20.439999999999998
2800,6,1990,SOEL,21.84
2801,7,1990,SOEL,22.43
2802,8,1990,SOEL,23.64
2803,9,1990,SOEL,23.95
2804,10,1990,SOEL,24.13
2805,11,1990,SOEL,23.7
2806,12,1990,SOEL,23.47
2807,1,1991,SOEL,21.89
2808,2,1991,SOEL,NaN
2809,3,1991,SOEL,20.18
2810,4,1991,SOEL,21.09
2811,5,1991,SOEL,21.93
2812,6,1991,SOEL,22.37
2813,7,1991,SOEL,22.33
2814,8,1991,SOEL,21.88
2815,9,1991,SOEL,22.87
2816,10,1991,SOEL,23.42
2817,11,1991,SOEL,20.94
2818,12,1991,SOEL,NaN
2819,1,1992,SOEL,18.39
2820,2,1992,SOEL,20.29
2821,3,1992,SOEL,20.32
2822,4,1992,SOEL,19.99
2823,5,1992,SOEL,20.58
2824,6,1992,SOEL,20.21
2825,7,1992,SOEL,21.02
2826,8,1992,SOEL,21.63
2827,10,1992,SOEL,21.52
2828,11,1992,SOEL,20.125
2829,12,1992,SOEL,17.94
2830,1,1993,SOEL,17.68
2831,2,1993,SOEL,16.95
2832,3,1993,SOEL,18.009999999999998
2833,5,1993,SOEL,20.09
2834,6,1993,SOEL,20.33
2835,7,1993,SOEL,20.68
2836,8,1993,SOEL,20.84
2837,9,1993,SOEL,21.62
2838,10,1993,SOEL,19.9
2839,11,1993,SOEL,19.45
2840,12,1993,SOEL,18.34
2841,1,1994,SOEL,14.29
2842,2,1994,SOEL,13.91
2843,3,1994,SOEL,15.19
2844,4,1994,SOEL,13.515
2845,5,1994,SOEL,13.92
2846,6,1994,SOEL,14.45
2847,7,1994,SOEL,15.19
2848,8,1994,SOEL,16.7025
2849,9,1994,SOEL,17.0
2850,11,1994,SOEL,16.25
2851,12,1994,SOEL,15.64
2852,1,1995,SOEL,12.41
2853,2,1995,SOEL,11.58
2854,3,1995,SOEL,11.795
2855,4,1995,SOEL,12.79
2856,5,1995,SOEL,15.175
2857,6,1995,SOEL,14.594999999999999
2858,7,1995,SOEL,15.355
2859,8,1995,SOEL,16.853333333333335
2860,9,1995,SOEL,17.939999999999998
2861,10,1995,SOEL,17.74
2862,11,1995,SOEL,18.2
2863,12,1995,SOEL,17.98
2864,1,1996,SOEL,17.24
2865,2,1996,SOEL,16.759999999999998
2866,3,1996,SOEL,17.244999999999997
2867,4,1996,SOEL,18.619999999999997
2868,5,1996,SOEL,18.535
2869,6,1996,SOEL,19.57
2870,7,1996,SOEL,20.605
2871,8,1996,SOEL,21.535
2872,9,1996,SOEL,21.925
2873,10,1996,SOEL,22.21
2874,11,1996,SOEL,21.72
2875,12,1996,SOEL,19.98
2876,1,1997,SOEL,NaN
2877,2,1997,SOEL,NaN
2878,3,1997,SOEL,18.055
2879,4,1997,SOEL,20.07
2880,5,1997,SOEL,20.490000000000002
2881,6,1997,SOEL,20.94
2882,7,1997,SOEL,19.986666666666668
2883,8,1997,SOEL,20.95
2884,9,1997,SOEL,21.805
2885,10,1997,SOEL,21.95
2886,11,1997,SOEL,21.9
2887,12,1997,SOEL,21.12
2888,1,1998,SOEL,19.36
2889,2,1998,SOEL,18.32
2890,3,1998,SOEL,17.39
2891,4,1998,SOEL,17.225
2892,5,1998,SOEL,17.88
2893,6,1998,SOEL,18.35
2894,7,1998,SOEL,19.05
2895,8,1998,SOEL,20.213333333333335
2896,9,1998,SOEL,18.89
2897,10,1998,SOEL,19.13
2898,11,1998,SOEL,14.36
2899,12,1998,SOEL,14.24
2900,1,1999,SOEL,12.71
2901,2,1999,SOEL,12.15
2902,3,1999,SOEL,11.035
2903,4,1999,SOEL,11.795000000000002
2904,5,1999,SOEL,12.985
2905,6,1999,SOEL,14.105
2906,7,1999,SOEL,15.515
2907,8,1999,SOEL,16.8
2908,9,1999,SOEL,18.106666666666666
2909,10,1999,SOEL,18.24
2910,11,1999,SOEL,17.93
2911,12,1999,SOEL,15.87
2912,1,2000,SOEL,14.8
2913,2,2000,SOEL,14.11
2914,3,2000,SOEL,12.865
2915,4,2000,SOEL,13.92
2916,5,2000,SOEL,14.120000000000001
2917,6,2000,SOEL,15.04
2918,7,2000,SOEL,15.855
2919,8,2000,SOEL,16.846666666666668
2920,9,2000,SOEL,17.95
2921,10,2000,SOEL,18.05
2922,11,2000,SOEL,16.94
2923,12,2000,SOEL,15.33
2924,1,2001,SOEL,13.56
2925,2,2001,SOEL,11.44
2926,3,2001,SOEL,11.235
2927,4,2001,SOEL,11.6
2928,5,2001,SOEL,12.573333333333332
2929,6,2001,SOEL,13.504999999999999
2930,7,2001,SOEL,14.969999999999999
2931,8,2001,SOEL,15.84
2932,9,2001,SOEL,15.525
2933,10,2001,SOEL,14.84
2934,11,2001,SOEL,15.52
2935,12,2001,SOEL,14.28
2936,1,2002,SOEL,13.48
2937,2,2002,SOEL,12.55
2938,3,2002,SOEL,11.17
2939,4,2002,SOEL,11.52
2940,5,2002,SOEL,13.116666666666667
2941,6,2002,SOEL,14.015
2942,7,2002,SOEL,15.12
2943,8,2002,SOEL,15.463333333333333
2944,9,2002,SOEL,16.979999999999997
2945,10,2002,SOEL,17.49
2946,11,2002,SOEL,15.55
2947,12,2002,SOEL,15.4
2948,1,2003,SOEL,13.13
2949,2,2003,SOEL,11.89
2950,3,2003,SOEL,12.03
2951,4,2003,SOEL,14.030000000000001
2952,5,2003,SOEL,14.89
2953,6,2003,SOEL,15.870000000000001
2954,7,2003,SOEL,17.18
2955,8,2003,SOEL,18.585
2956,9,2003,SOEL,19.39
2957,10,2003,SOEL,20.505
2958,11,2003,SOEL,20.81
2959,12,2003,SOEL,20.59
2960,1,2004,SOEL,16.13
2961,2,2004,SOEL,16.43
2962,3,2004,SOEL,16.193333333333335
2963,4,2004,SOEL,17.445
2964,5,2004,SOEL,18.17
2965,6,2004,SOEL,20.96
2966,7,2004,SOEL,25.575000000000003
2967,8,2004,SOEL,26.200000000000003
2968,9,2004,SOEL,28.65
2969,10,2004,SOEL,29.12
2970,11,2004,SOEL,28.7
2971,12,2004,SOEL,27.0
2972,1,2005,SOEL,NaN
2973,2,2005,SOEL,25.7
2974,3,2005,SOEL,23.995
2975,4,2005,SOEL,26.285
2976,5,2005,SOEL,26.675
2977,6,2005,SOEL,27.755000000000003
2978,7,2005,SOEL,27.325
2979,8,2005,SOEL,27.130000000000003
2980,9,2005,SOEL,28.85
2981,10,2005,SOEL,28.83
2982,11,2005,SOEL,26.73
2983,12,2005,SOEL,21.9
2984,1,1990,T004,32.29
2985,2,1990,T004,NaN
2986,3,1990,T004,31.59
2987,4,1990,T004,32.97
2988,5,1990,T004,32.92
2989,6,1990,T004,33.48
2990,7,1990,T004,33.34
2991,8,1990,T004,33.07
2992,9,1990,T004,NaN
2993,10,1990,T004,32.17
2994,11,1990,T004,33.05
2995,12,1990,T004,33.15
2996,1,1991,T004,32.98
2997,2,1991,T004,31.91
2998,3,1991,T004,32.34
2999,4,1991,T004,32.92
3000,7,1991,T004,32.3
3001,8,1991,T004,32.91
3002,9,1991,T004,33.41
3003,10,1991,T004,34.485
3004,11,1991,T004,32.375
3005,12,1991,T004,32.88333333333333
3006,1,1992,T004,32.1425
3007,2,1992,T004,32.65
3008,3,1992,T004,32.95
3009,4,1992,T004,32.59
3010,5,1992,T004,32.27
3011,6,1992,T004,33.03
3012,7,1992,T004,33.21
3013,8,1992,T004,32.64
3014,9,1992,T004,32.47
3015,10,1992,T004,32.56333333333333
3016,11,1992,T004,31.79
3017,12,1992,T004,32.33
3018,1,1993,T004,32.94
3019,2,1993,T004,30.1
3020,3,1993,T004,33.01
3021,4,1993,T004,32.95
3022,5,1993,T004,32.83
3023,6,1993,T004,32.49
3024,7,1993,T004,32.85
3025,8,1993,T004,31.6
3026,9,1993,T004,31.88
3027,10,1993,T004,31.35
3028,11,1993,T004,32.13333333333333
3029,12,1993,T004,31.490000000000002
3030,1,1994,T004,30.523333333333333
3031,2,1994,T004,30.826666666666668
3032,3,1994,T004,32.11
3033,4,1994,T004,30.555
3034,5,1994,T004,31.58
3035,6,1994,T004,31.11
3036,7,1994,T004,32.016666666666666
3037,8,1994,T004,32.69
3038,9,1994,T004,31.94
3039,10,1994,T004,31.9
3040,11,1994,T004,31.563333333333333
3041,12,1994,T004,32.35
3042,1,1995,T004,32.73
3043,2,1995,T004,29.136666666666667
3044,3,1995,T004,32.465
3045,4,1995,T004,32.63
3046,5,1995,T004,31.86
3047,6,1995,T004,32.06
3048,7,1995,T004,32.379999999999995
3049,8,1995,T004,32.28
3050,9,1995,T004,31.11
3051,10,1995,T004,31.380000000000003
3052,11,1995,T004,31.68
3053,12,1995,T004,31.466666666666665
3054,1,1996,T004,30.439999999999998
3055,2,1996,T004,32.23
3056,3,1996,T004,32.325
3057,4,1996,T004,32.32
3058,5,1996,T004,33.13666666666667
3059,6,1996,T004,32.935
3060,7,1996,T004,33.04
3061,8,1996,T004,32.59
3062,9,1996,T004,33.18
3063,10,1996,T004,32.94499999999999
3064,11,1996,T004,32.635000000000005
3065,12,1996,T004,31.14
3066,1,1997,T004,32.02
3067,2,1997,T004,31.7
3068,3,1997,T004,31.47
3069,4,1997,T004,33.06
3070,5,1997,T004,32.16
3071,6,1997,T004,33.040000000000006
3072,7,1997,T004,32.55
3073,8,1997,T004,32.64
3074,9,1997,T004,NaN
3075,10,1997,T004,33.25333333333333
3076,11,1997,T004,32.5875
3077,12,1997,T004,32.2
3078,1,1998,T004,32.806666666666665
3079,2,1998,T004,32.67666666666667
3080,3,1998,T004,NaN
3081,4,1998,T004,31.67666666666667
3082,5,1998,T004,32.09
3083,6,1998,T004,32.54
3084,7,1998,T004,33.2
3085,8,1998,T004,33.51
3086,9,1998,T004,33.150000000000006
3087,10,1998,T004,NaN
3088,11,1998,T004,30.51
3089,12,1998,T004,31.18
3090,1,1999,T004,30.1
3091,2,1999,T004,32.57
3092,3,1999,T004,28.905
3093,4,1999,T004,NaN
3094,5,1999,T004,31.8
3095,6,1999,T004,31.65
3096,7,1999,T004,32.07
3097,8,1999,T004,32.519999999999996
3098,9,1999,T004,32.22
3099,10,1999,T004,NaN
3100,11,1999,T004,NaN
3101,12,1999,T004,30.47
3102,1,2000,T004,31.84
3103,2,2000,T004,31.424999999999997
3104,3,2000,T004,31.58
3105,4,2000,T004,32.39
3106,5,2000,T004,31.735
3107,6,2000,T004,32.225
3108,7,2000,T004,33.13
3109,8,2000,T004,31.626666666666665
3110,9,2000,T004,NaN
3111,10,2000,T004,31.72
3112,11,2000,T004,32.61
3113,12,2000,T004,NaN
3114,1,2001,T004,31.475
3115,2,2001,T004,30.14
3116,3,2001,T004,NaN
3117,4,2001,T004,NaN
3118,5,2001,T004,31.546666666666667
3119,6,2001,T004,31.6
3120,7,2001,T004,32.13
3121,8,2001,T004,31.673333333333332
3122,9,2001,T004,NaN
3123,10,2001,T004,32.13
3124,11,2001,T004,NaN
3125,12,2001,T004,31.17
3126,1,2002,T004,31.37
3127,2,2002,T004,NaN
3128,3,2002,T004,27.75
3129,4,2002,T004,31.133333333333333
3130,5,2002,T004,31.165
3131,6,2002,T004,31.36
3132,7,2002,T004,31.925
3133,8,2002,T004,32.105000000000004
3134,9,2002,T004,32.1
3135,10,2002,T004,NaN
3136,11,2002,T004,31.79
3137,12,2002,T004,30.11
3138,1,2003,T004,30.215
3139,2,2003,T004,31.27
3140,3,2003,T004,31.84
3141,4,2003,T004,32.22
3142,5,2003,T004,NaN
3143,6,2003,T004,NaN
3144,7,2003,T004,32.245000000000005
3145,8,2003,T004,32.84
3146,9,2003,T004,33.6
3147,10,2003,T004,NaN
3148,11,2003,T004,32.94
3149,12,2003,T004,NaN
3150,1,2004,T004,NaN
3151,2,2004,T004,NaN
3152,3,2004,T004,32.25
3153,4,2004,T004,32.595
3154,5,2004,T004,32.935
3155,6,2004,T004,32.97
3156,7,2004,T004,32.225
3157,8,2004,T004,32.89
3158,9,2004,T004,34.09
3159,10,2004,T004,32.97
3160,11,2004,T004,33.47
3161,12,2004,T004,31.64
3162,1,2005,T004,34.35
3163,2,2005,T004,NaN
3164,3,2005,T004,31.405
3165,4,2005,T004,31.59
3166,5,2005,T004,32.6
3167,6,2005,T004,31.810000000000002
3168,7,2005,T004,32.4
3169,8,2005,T004,32.39
3170,9,2005,T004,31.835
3171,10,2005,T004,30.4
3172,11,2005,T004,33.22
3173,12,2005,T004,35.0
3174,1,1990,T010,33.28
3175,2,1990,T010,NaN
3176,3,1990,T010,31.48
3177,4,1990,T010,34.43
3178,5,1990,T010,33.36
3179,6,1990,T010,33.83
3180,7,1990,T010,33.32
3181,8,1990,T010,33.73
3182,9,1990,T010,NaN
3183,10,1990,T010,33.39
3184,11,1990,T010,34.4
3185,12,1990,T010,33.8
3186,1,1991,T010,33.9
3187,2,1991,T010,32.5
3188,3,1991,T010,33.53
3189,4,1991,T010,33.94
3190,7,1991,T010,32.83
3191,8,1991,T010,33.46
3192,9,1991,T010,33.74
3193,10,1991,T010,34.89
3194,11,1991,T010,33.12
3195,12,1991,T010,33.16
3196,1,1992,T010,33.25
3197,2,1992,T010,33.22
3198,3,1992,T010,34.09
3199,4,1992,T010,33.65
3200,5,1992,T010,32.6
3201,6,1992,T010,33.29
3202,7,1992,T010,33.73
3203,8,1992,T010,33.44
3204,9,1992,T010,33.18
3205,10,1992,T010,33.53
3206,12,1992,T010,33.19
3207,2,1993,T010,31.82
3208,3,1993,T010,33.35
3209,4,1993,T010,33.55
3210,5,1993,T010,33.25
3211,6,1993,T010,32.95
3212,7,1993,T010,33.84
3213,8,1993,T010,32.53
3214,9,1993,T010,32.64
3215,10,1993,T010,32.79
3216,11,1993,T010,33.44
3217,1,1994,T010,30.45
3218,2,1994,T010,30.02
3219,3,1994,T010,32.77
3220,4,1994,T010,31.38
3221,5,1994,T010,31.62
3222,6,1994,T010,31.11
3223,7,1994,T010,32.41
3224,8,1994,T010,33.269999999999996
3225,9,1994,T010,32.84
3226,10,1994,T010,32.42
3227,11,1994,T010,32.23
3228,12,1994,T010,33.63
3229,1,1995,T010,NaN
3230,3,1995,T010,30.12
3231,4,1995,T010,33.44
3232,5,1995,T010,32.375
3233,6,1995,T010,31.86
3234,7,1995,T010,32.515
3235,8,1995,T010,32.555
3236,9,1995,T010,31.4
3237,10,1995,T010,32.165
3238,11,1995,T010,32.37
3239,12,1995,T010,NaN
3240,1,1996,T010,32.41
3241,2,1996,T010,33.1
3242,3,1996,T010,NaN
3243,4,1996,T010,32.44
3244,5,1996,T010,33.34
3245,6,1996,T010,33.305
3246,7,1996,T010,33.150000000000006
3247,8,1996,T010,32.980000000000004
3248,9,1996,T010,33.5
3249,10,1996,T010,33.94
3250,11,1996,T010,33.58
3251,12,1996,T010,31.76
3252,1,1997,T010,32.1
3253,3,1997,T010,31.57
3254,4,1997,T010,33.44
3255,5,1997,T010,32.37
3256,6,1997,T010,33.515
3257,7,1997,T010,32.845
3258,8,1997,T010,32.995000000000005
3259,9,1997,T010,NaN
3260,10,1997,T010,33.47
3261,11,1997,T010,33.48
3262,12,1997,T010,32.82
3263,1,1998,T010,32.71
3264,2,1998,T010,33.16
3265,3,1998,T010,NaN
3266,4,1998,T010,32.43666666666667
3267,5,1998,T010,32.575
3268,6,1998,T010,33.19
3269,7,1998,T010,33.65
3270,8,1998,T010,33.86
3271,9,1998,T010,34.31
3272,10,1998,T010,NaN
3273,11,1998,T010,29.05
3274,12,1998,T010,32.0
3275,1,1999,T010,31.14
3276,2,1999,T010,NaN
3277,3,1999,T010,31.134999999999998
3278,4,1999,T010,NaN
3279,5,1999,T010,32.52
3280,6,1999,T010,32.06
3281,7,1999,T010,32.46
3282,8,1999,T010,33.065
3283,9,1999,T010,32.69
3284,10,1999,T010,NaN
3285,11,1999,T010,NaN
3286,12,1999,T010,33.18
3287,1,2000,T010,31.87
3288,2,2000,T010,31.61
3289,3,2000,T010,31.82
3290,4,2000,T010,32.96
3291,5,2000,T010,31.64
3292,6,2000,T010,32.33
3293,7,2000,T010,33.65
3294,8,2000,T010,32.11666666666667
3295,9,2000,T010,NaN
3296,10,2000,T010,32.1
3297,11,2000,T010,33.58
3298,12,2000,T010,NaN
3299,1,2001,T010,33.44
3300,2,2001,T010,31.12
3301,3,2001,T010,NaN
3302,4,2001,T010,NaN
3303,5,2001,T010,32.06666666666666
3304,6,2001,T010,31.705
3305,7,2001,T010,32.75
3306,8,2001,T010,32.31333333333333
3307,9,2001,T010,NaN
3308,10,2001,T010,32.84
3309,11,2001,T010,NaN
3310,12,2001,T010,31.31
3311,1,2002,T010,32.43
3312,2,2002,T010,NaN
3313,3,2002,T010,NaN
3314,4,2002,T010,31.756666666666668
3315,5,2002,T010,32.025
3316,6,2002,T010,32.025
3317,7,2002,T010,32.595
3318,8,2002,T010,32.614999999999995
3319,9,2002,T010,32.69
3320,10,2002,T010,NaN
3321,11,2002,T010,32.08
3322,12,2002,T010,30.86
3323,1,2003,T010,31.82
3324,2,2003,T010,31.24
3325,3,2003,T010,32.43
3326,4,2003,T010,32.46
3327,5,2003,T010,NaN
3328,6,2003,T010,NaN
3329,7,2003,T010,32.754999999999995
3330,8,2003,T010,33.09
3331,9,2003,T010,33.74
3332,10,2003,T010,NaN
3333,11,2003,T010,33.57
3334,12,2003,T010,NaN
3335,1,2004,T010,NaN
3336,2,2004,T010,NaN
3337,3,2004,T010,33.349999999999994
3338,4,2004,T010,33.205
3339,5,2004,T010,32.870000000000005
3340,6,2004,T010,33.535
3341,7,2004,T010,32.695
3342,8,2004,T010,33.254999999999995
3343,9,2004,T010,34.7
3344,10,2004,T010,33.93
3345,11,2004,T010,34.23
3346,12,2004,T010,32.1
3347,1,2005,T010,35.11
3348,2,2005,T010,NaN
3349,3,2005,T010,32.53
3350,4,2005,T010,31.64
3351,5,2005,T010,32.83
3352,6,2005,T010,32.33
3353,7,2005,T010,32.72
3354,8,2005,T010,32.805
3355,9,2005,T010,32.4
3356,10,2005,T010,32.03
3357,11,2005,T010,34.46
3358,12,2005,T010,34.9
3359,1,1990,T100,34.82
3360,2,1990,T100,NaN
3361,3,1990,T100,34.74
3362,4,1990,T100,34.8
3363,5,1990,T100,34.69
3364,6,1990,T100,34.75
3365,7,1990,T100,34.78
3366,8,1990,T100,34.72
3367,9,1990,T100,NaN
3368,10,1990,T100,34.93
3369,11,1990,T100,34.65
3370,12,1990,T100,34.8
3371,1,1991,T100,34.86
3372,2,1991,T100,34.53
3373,3,1991,T100,34.61
3374,4,1991,T100,34.77
3375,7,1991,T100,34.6
3376,8,1991,T100,34.57
3377,9,1991,T100,34.74
3378,10,1991,T100,34.65
3379,11,1991,T100,34.77
3380,12,1991,T100,34.79
3381,1,1992,T100,34.75
3382,2,1992,T100,34.75
3383,3,1992,T100,34.69
3384,4,1992,T100,34.86
3385,5,1992,T100,34.72
3386,6,1992,T100,34.27
3387,7,1992,T100,34.53
3388,8,1992,T100,34.62
3389,10,1992,T100,34.9
3390,12,1992,T100,34.69
3391,2,1993,T100,34.71
3392,3,1993,T100,34.68
3393,4,1993,T100,34.59
3394,5,1993,T100,34.52
3395,6,1993,T100,34.54
3396,7,1993,T100,34.66
3397,8,1993,T100,34.54
3398,9,1993,T100,34.05
3399,10,1993,T100,34.65
3400,11,1993,T100,34.66
3401,1,1994,T100,34.76
3402,2,1994,T100,34.8
3403,3,1994,T100,34.74
3404,4,1994,T100,34.565
3405,5,1994,T100,34.215
3406,6,1994,T100,34.26
3407,7,1994,T100,34.42666666666666
3408,8,1994,T100,33.295
3409,9,1994,T100,34.59
3410,10,1994,T100,34.77
3411,11,1994,T100,34.77
3412,12,1994,T100,34.68
3413,1,1995,T100,NaN
3414,3,1995,T100,34.83
3415,4,1995,T100,34.7
3416,5,1995,T100,34.53
3417,6,1995,T100,34.69
3418,7,1995,T100,34.42
3419,8,1995,T100,33.81
3420,9,1995,T100,34.71
3421,10,1995,T100,34.67
3422,11,1995,T100,34.85
3423,12,1995,T100,NaN
3424,1,1996,T100,34.93
3425,2,1996,T100,34.63
3426,3,1996,T100,NaN
3427,4,1996,T100,33.85
3428,5,1996,T100,34.75333333333334
3429,6,1996,T100,34.69
3430,7,1996,T100,34.64
3431,8,1996,T100,34.69
3432,9,1996,T100,34.63
3433,10,1996,T100,34.72
3434,11,1996,T100,34.59
3435,12,1996,T100,34.62
3436,1,1997,T100,34.85
3437,3,1997,T100,34.705
3438,4,1997,T100,34.74
3439,5,1997,T100,34.52
3440,6,1997,T100,34.55
3441,7,1997,T100,34.585
3442,8,1997,T100,34.565
3443,9,1997,T100,NaN
3444,10,1997,T100,34.61
3445,11,1997,T100,34.66
3446,12,1997,T100,34.62
3447,1,1998,T100,34.67
3448,2,1998,T100,34.7
3449,3,1998,T100,NaN
3450,4,1998,T100,34.626666666666665
3451,5,1998,T100,34.31
3452,6,1998,T100,34.42
3453,7,1998,T100,34.44
3454,8,1998,T100,34.62
3455,9,1998,T100,34.74
3456,10,1998,T100,NaN
3457,11,1998,T100,34.64
3458,12,1998,T100,34.66
3459,1,1999,T100,34.65
3460,2,1999,T100,NaN
3461,3,1999,T100,34.68
3462,4,1999,T100,NaN
3463,5,1999,T100,34.3
3464,6,1999,T100,34.64
3465,7,1999,T100,34.586666666666666
3466,8,1999,T100,34.535
3467,9,1999,T100,34.54
3468,10,1999,T100,NaN
3469,11,1999,T100,NaN
3470,12,1999,T100,34.57
3471,1,2000,T100,34.55
3472,2,2000,T100,34.51
3473,3,2000,T100,34.65
3474,4,2000,T100,34.63
3475,5,2000,T100,34.019999999999996
3476,6,2000,T100,34.545
3477,7,2000,T100,34.67
3478,8,2000,T100,34.55
3479,9,2000,T100,NaN
3480,10,2000,T100,34.6
3481,11,2000,T100,34.52
3482,12,2000,T100,NaN
3483,1,2001,T100,34.55
3484,2,2001,T100,NaN
3485,3,2001,T100,NaN
3486,4,2001,T100,NaN
3487,5,2001,T100,34.013333333333335
3488,6,2001,T100,34.195
3489,7,2001,T100,34.61
3490,8,2001,T100,34.553333333333335
3491,9,2001,T100,NaN
3492,10,2001,T100,34.68
3493,11,2001,T100,NaN
3494,12,2001,T100,34.52
3495,1,2002,T100,34.67
3496,2,2002,T100,NaN
3497,3,2002,T100,34.6
3498,4,2002,T100,34.44
3499,5,2002,T100,34.45
3500,6,2002,T100,34.43
3501,7,2002,T100,34.260000000000005
3502,8,2002,T100,34.17
3503,9,2002,T100,34.44
3504,10,2002,T100,NaN
3505,11,2002,T100,34.43
3506,12,2002,T100,34.49
3507,1,2003,T100,34.6
3508,2,2003,T100,34.6
3509,3,2003,T100,34.55
3510,4,2003,T100,34.33
3511,5,2003,T100,NaN
3512,6,2003,T100,NaN
3513,7,2003,T100,34.17
3514,8,2003,T100,34.205
